,organCode,ticker,comGroupCode,icbCode,organTypeCode,comTypeCode,organName,organShortName
1021,PVR,PVR,UpcomIndex,8633,DN,CT,Công ty Cổ phần Đầu tư PVR Hà Nội,Đầu tư PVR Hà Nội
1022,PVS,PVS,HNXIndex,0573,DN,CT,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,DVKT Dầu khí PTSC
1023,PVSY,PVY,UpcomIndex,2357,DN,CT,Công ty Cổ phần Chế tạo Giàn khoan Dầu khí,Chế tạo Giàn khoan Dầu khí
1024,PVT,PVT,VNINDEX,2773,DN,CT,Tổng Công ty Cổ phần Vận tải Dầu khí,Vận tải Dầu khí PVTrans
1025,PVTRANS,PVP,VNINDEX,2779,DN,CT,Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương,Vận tải Dầu khí Thái Bình Dương
1026,PVV,PVV,UpcomIndex,2357,DN,CT,Công ty Cổ phần Vinaconex 39,Vinaconex 39
1027,PVX,PVX,UpcomIndex,2357,DN,CT,Tổng Công ty Cổ phần Xây lắp Dầu khí Việt Nam,Xây lắp Dầu khí Việt Nam
1028,PWACO,PWA,UpcomIndex,8633,DN,CT,Công ty Cổ phần Bất động sản dầu khí,Bất động sản dầu khí
1029,PX1,PX1,UpcomIndex,2353,DN,CT,Công ty Cổ phần Xi măng Sông Lam 2,Xi măng Sông Lam 2
1030,PXA,PXA,UpcomIndex,8633,DN,CT,Công ty Cổ phần Đầu tư và Thương mại Dầu khí Nghệ An,Đầu tư và Thương mại Dầu khí Nghệ An
1031,PXI,PXI,UpcomIndex,2357,DN,CT,Công ty Cổ phần Xây dựng Công nghiệp và Dân dụng Dầu khí,XL CN và dân dụng Dầu khí
1032,PXL,PXL,UpcomIndex,8633,DN,CT,Công ty Cổ phần Đầu tư Khu Công Nghiệp Dầu khí Long Sơn,KCN Dầu khí Long Sơn
1033,PXM,PXM,UpcomIndex,2357,DN,CT,Công ty Cổ phần Xây lắp Dầu khí Miền Trung,Xây lắp Dầu khí Miền Trung
1034,PXS,PXS,UpcomIndex,2357,DN,CT,Công ty Cổ phần Kết cấu Kim loại và Lắp máy Dầu khí,Lắp máy Dầu khí
1035,PXT,PXT,UpcomIndex,2357,DN,CT,Công ty Cổ phần Xây lắp Đường ống Bể chứa Dầu khí,Xây lắp Đường ống Dầu khí
1036,PYWS,PWS,UpcomIndex,7577,DN,CT,Công ty Cổ phần Cấp thoát nước Phú Yên,Cấp thoát nước Phú Yên
1037,QBBECO,BQB,UpcomIndex,3533,DN,CT,Công ty Cổ phần Bia Hà Nội - Quảng Bình,Bia Hà Nội - Quảng Bình
1038,QBS,QBS,VNINDEX,1357,DN,CT,Công ty Cổ phần Xuất nhập khẩu Quảng Bình,Xuất nhập khẩu Quảng Bình
1039,QCC,QCC,UpcomIndex,2357,DN,CT,Công ty Cổ phần Đầu tư Xây dựng và Phát triển Hạ tầng Viễn Thông,Đầu tư Xây dựng và Phát triển Hạ tầng Viễn Thông
1040,QCG,QCG,VNINDEX,8633,DN,CT,Công ty Cổ phần Quốc Cường Gia Lai,Quốc Cường Gia Lai
1041,QHD,QHD,HNXIndex,2727,DN,CT,Công ty Cổ phần Que hàn điện Việt Đức,Que hàn Việt Đức
1042,QHW,QHW,UpcomIndex,3537,DN,CT,Công ty Cổ phần Nước khoáng Quảng Ninh,Nước khoáng Quảng Ninh
1043,QNC,QNC,UpcomIndex,2353,DN,CT,Công ty Cổ phần Xi măng và Xây dựng Quảng Ninh,Xi măng Quảng Ninh
1044,QNGURENCO,MQN,UpcomIndex,2799,DN,CT,Công ty Cổ phần Môi trường đô thị Quảng Ngãi,Môi trường đô thị Quảng Ngãi
1045,QNNP,QSP,UpcomIndex,2777,DN,CT,Công ty Cổ phần Tân cảng Quy Nhơn,Tân cảng Quy Nhơn
1046,QNNPORT,QNP,VNINDEX,2777,DN,CT,Công ty Cổ phần Cảng Quy Nhơn,Cảng Quy Nhơn
1047,QNPORT,CQN,UpcomIndex,2777,DN,CT,Công ty Cổ phần Cảng Quảng Ninh,Cảng Quảng Ninh
1048,QNPS,PQN,UpcomIndex,2777,DN,CT,Công ty Cổ phần Dịch vụ Dầu khí Quảng Ngãi PTSC,DV Dầu khí Quảng Ngãi PTSC
1049,QNSC,QNS,UpcomIndex,3577,DN,CT,Công ty Cổ phần Đường Quảng Ngãi,Đường Quảng Ngãi
1050,QNT,QNT,UpcomIndex,2357,DN,CT,Công ty Cổ phần Tư vấn và Đầu tư Phát triển Quảng Nam,Tư vấn và Đầu tư Phát triển Quảng Nam
1051,QNTPC,QTP,UpcomIndex,7535,DN,CT,Công ty Cổ phần Nhiệt điện Quảng Ninh,Nhiệt điện Quảng Ninh
1052,QNU,QNU,UpcomIndex,2799,DN,CT,Công ty Cổ phần Môi trường Đô thị Quảng Nam,Môi trường Đô thị Quảng Nam
1053,QNWASC,QNW,UpcomIndex,7577,DN,CT,Công ty Cổ phần Cấp thoát nước và xây dựng Quảng Ngãi,Cấp thoát nước và XD Quảng Ngãi
1054,QPH,QPH,UpcomIndex,7535,DN,CT,Công ty Cổ phần Thủy điện Quế Phong,Thủy điện Quế Phong
1055,QST,QST,HNXIndex,5557,DN,CT,Công ty Cổ phần Sách và Thiết bị trường học Quảng Ninh,Sách Quảng Ninh
1056,QTC,QTC,HNXIndex,2357,DN,CT,Công ty Cổ phần Công trình Giao thông Vận tải Quảng Nam,GTVT Quảng Nam
1057,QUAWACO,NQN,UpcomIndex,7577,DN,CT,Công ty Cổ phần Nước sạch Quảng Ninh,Nước sạch Quảng Ninh
1058,RAL,RAL,VNINDEX,3726,DN,CT,Công ty Cổ phần Bóng đèn Phích nước Rạng Đông,Bóng đèn Phích nước Rạng Đông
1059,RATRACO,RAT,UpcomIndex,2779,DN,CT,Công ty Cổ phần Vận tải và Thương mại Đường sắt,VT và TM Đường sắt
1060,RCC,RCC,UpcomIndex,2357,DN,CT,Công ty Cổ phần Tổng Công ty Công trình Đường sắt,Công trình Đường sắt
1061,RCD,RCD,UpcomIndex,2357,DN,CT,Công ty Cổ phần Xây dựng - Địa ốc Cao su,XD - Địa ốc Cao su
1062,RCL,RCL,HNXIndex,8633,DN,CT,Công ty Cổ phần Địa ốc Chợ Lớn,Địa Ốc Chợ Lớn
1063,RDP,RDP,VNINDEX,1353,DN,CT,Công ty Cổ phần Rạng Đông Holding,Nhựa Rạng Đông
1064,REE,REE,VNINDEX,2757,DN,CT,Công ty Cổ phần Cơ điện Lạnh,Cơ Điện Lạnh REE
1065,RESCO,TBR,UpcomIndex,8633,DN,CT,Công ty Cổ phần Địa ốc Tân Bình,Địa ốc Tân Bình
1066,RIC,RIC,UpcomIndex,5755,DN,CT,Công ty Cổ phần Quốc Tế Hoàng Gia,Quốc tế Hoàng Gia
1067,RIMACO3,DS3,HNXIndex,2777,DN,CT,Công ty Cổ phần DS3,Quản lý Đường sông số 3
1068,RUBICO,RBC,UpcomIndex,1353,DN,CT,Công ty Cổ phần Công Nghiệp và Xuất nhập khẩu Cao Su,Công Nghiệp và Xuất nhập khẩu Cao Su
1069,S12,S12,UpcomIndex,2357,DN,CT,Công ty Cổ phần Sông Đà 12,Sông Đà 12
1070,S27,S27,UpcomIndex,2357,DN,CT,Công ty Cổ phần Sông Đà 27,Sông Đà 27
1071,S55,S55,HNXIndex,2357,DN,CT,Công ty Cổ phần Sông Đà 505,Sông Đà 505
1072,S702,S72,UpcomIndex,2357,DN,CT,Công ty Cổ phần Sông Đà 7.02,Sông Đà 7.02
1073,S74,S74,UpcomIndex,2357,DN,CT,Công ty Cổ phần Sông Đà 7.04,Sông Đà 7.04
1074,S96,S96,UpcomIndex,2357,DN,CT,Công ty Cổ phần Sông Đà 9.06,Sông Đà 9.06
1075,S99,S99,HNXIndex,2357,DN,CT,Công ty Cổ phần SCI,Sông Đà 9.09 (SCI)
1076,SABECOHN,BSH,UpcomIndex,3533,DN,CT,Công ty Cổ phần Bia Sài Gòn - Hà Nội,Bia Sài Gòn - Hà Nội
1077,SABEQN,BSQ,UpcomIndex,3533,DN,CT,Công ty Cổ phần Bia Sài Gòn - Quảng Ngãi,Bia Sài Gòn - Quảng Ngãi
1078,SAF,SAF,HNXIndex,3577,DN,CT,Công ty Cổ phần Lương thực Thực phẩm SAFOCO,Thực Phẩm SAFOCO
1079,SAGS,SGN,VNINDEX,2777,DN,CT,Công ty Cổ phần Phục vụ mặt đất Sài Gòn,Phục vụ mặt đất Sài Gòn
1080,SAL,SAL,UpcomIndex,2753,DN,CT,Công ty Cổ phần Trục vớt Cứu hộ Việt Nam,Trục vớt Cứu hộ Việt Nam
1081,SAM,SAM,VNINDEX,9578,DN,CT,Công ty Cổ phần SAM Holdings,SAM Holdings
1082,SANESTDK,SKV,UpcomIndex,3537,DN,CT,Công ty Cổ phần Nước Giải khát Yến sào Khánh Hòa,NGK Yến sào Khánh Hòa
1083,SANESTKH,SKH,UpcomIndex,3537,DN,CT,Công ty Cổ phần Nước giải khát Sanest Khánh Hòa,NGK Sanest Khánh Hòa
1084,SAP,SAP,UpcomIndex,5557,DN,CT,Công ty Cổ phần In Sách Giáo khoa TP.Hồ Chí Minh,In Sách TP.HCM
1085,SAPT,APT,UpcomIndex,3573,DN,CT,Công ty Cổ phần Kinh doanh thủy hải sản Sài Gòn,Thủy hải sản Sài Gòn
1086,SAPULICO,CHS,UpcomIndex,7575,DN,CT,Công ty Cổ phần Chiếu sáng Công cộng Thành phố Hồ Chí Minh,Chiếu sáng TPHCM
1087,SAS,SAS,UpcomIndex,5379,DN,CT,Công ty Cổ phần Dịch vụ Hàng không Sân bay Tân Sơn Nhất,DV Hàng không sân bay TSN
1088,SASO,BSL,UpcomIndex,3533,DN,CT,Công ty Cổ phần Bia Sài Gòn - Sông Lam,Bia Sài Gòn - Sông Lam
1089,SASTECO,SAC,UpcomIndex,2777,DN,CT,Công ty Cổ phần Xếp dỡ và Dịch vụ cảng Sài Gòn,Dịch vụ cảng Sài Gòn
1090,SAV,SAV,VNINDEX,1733,DN,CT,Công ty Cổ phần Hợp tác Kinh tế và Xuất nhập khẩu Savimex,Savimex
1091,SAVINA,VNB,UpcomIndex,5557,DN,CT,Công ty Cổ phần Sách Việt Nam,Sách Việt Nam
1092,SBA,SBA,VNINDEX,7535,DN,CT,Công ty Cổ phần Sông Ba,Sông Ba JSC
1093,SBCO,SAB,VNINDEX,3533,DN,CT,Tổng Công ty Cổ phần Bia - Rượu - Nước Giải khát Sài Gòn,SABECO
1094,SBDC,SBD,UpcomIndex,9537,DN,CT,Công ty Cổ phần Công nghệ Sao Bắc Đẩu,Công nghệ Sao Bắc Đẩu
1095,SBHEVN,SBH,UpcomIndex,7535,DN,CT,Công ty Cổ phần Thủy điện Sông Ba Hạ,Thủy điện Sông Ba Hạ
1096,SBL,SBL,UpcomIndex,3533,DN,CT,Công ty Cổ phần Bia Sài Gòn - Bạc Liêu,Bia Sài Gòn - Bạc Liêu
1097,SBMC,SBM,UpcomIndex,2357,DN,CT,Công ty Cổ phần Đầu tư phát triển Bắc Minh,Đầu tư PT Bắc Minh
1098,SBS,SBS,UpcomIndex,8777,DN,CK,Công ty Cổ phần Chứng khoán SBS,Chứng khoán Sacombank
1099,SBT,SBT,VNINDEX,3577,DN,CT,Công ty Cổ phần Thành Thành Công - Biên Hòa,Mía đường Thành Thành Công - Biên Hòa
1100,SC5,SC5,VNINDEX,2357,DN,CT,Công ty Cổ phần Xây dựng số 5,Xây dựng Số 5
1101,SCC,SCC,UpcomIndex,2353,DN,CT,Công ty Cổ phần Thương mại Đầu tư SHB,Thương mại Đầu tư SHB
1102,SCD,SCD,VNINDEX,3537,DN,CT,Công ty Cổ phần Nước giải khát Chương Dương,Giải khát Chương Dương
1103,SCG,SCG,HNXIndex,2357,DN,CT,Công ty Cổ phần Tập đoàn Xây dựng SCG,Xây dựng SCG
1104,SCI,SCI,HNXIndex,2357,DN,CT,Công ty Cổ phần SCI E&C,SCI E&C
1105,SCID,SID,UpcomIndex,8633,DN,CT,Công ty Cổ phần Đầu tư Phát triển Sài Gòn Co.op,Đầu tư PT Sài Gòn Co.op
1106,SCJ,SCJ,UpcomIndex,2353,DN,CT,Công ty Cổ phần Xi măng Sài Sơn,Xi măng Sài Sơn
1107,SCL,SCL,UpcomIndex,2353,DN,CT,Công ty Cổ phần Sông Đà Cao Cường,Sông Đà Cao Cường
1108,SCO,SCO,UpcomIndex,2757,DN,CT,Công ty Cổ phần Công nghiệp Thủy sản,Công nghiệp Thủy Sản
1109,SCR,SCR,VNINDEX,8633,DN,CT,Công ty Cổ phần Địa Ốc Sài Gòn Thương Tín,TTC Land
1110,SCSC,SCS,VNINDEX,5751,DN,CT,Công ty Cổ phần Dịch vụ Hàng hóa Sài Gòn,DV Hàng hóa Sài Gòn
1111,SCY,SCY,UpcomIndex,2753,DN,CT,Công ty Cổ phần Đóng tàu Sông Cấm,Đóng tàu Sông Cấm
1112,SD1,SD1,UpcomIndex,2357,DN,CT,Công ty Cổ phần Sông Đà 1,Sông Đà 1
1113,SD2,SD2,UpcomIndex,2357,DN,CT,Công ty Cổ phần Sông Đà 2,Sông Đà 2
1114,SD3,SD3,UpcomIndex,2357,DN,CT,Công ty Cổ phần Sông Đà 3,Sông Đà 3
1115,SD4,SD4,UpcomIndex,2357,DN,CT,Công ty Cổ phần Sông Đà 4,Sông Đà 4
1116,SD5,SD5,HNXIndex,2357,DN,CT,Công ty Cổ phần Sông Đà 5,Sông Đà 5
1117,SD6,SD6,HNXIndex,2357,DN,CT,Công ty Cổ phần Sông Đà 6,Sông Đà 6
1118,SD7,SD7,UpcomIndex,2357,DN,CT,Công ty Cổ phần Sông Đà 7,Sông Đà 7
1119,SD8,SD8,UpcomIndex,2357,DN,CT,Công ty Cổ phần Sông Đà 8,Sông Đà 8
1120,SD9,SD9,HNXIndex,2357,DN,CT,Công ty Cổ phần Sông Đà 9,Sông Đà 9
1121,SDA,SDA,HNXIndex,2793,DN,CT,Công ty Cổ phần SIMCO Sông Đà,XKLĐ Sông Đà
1122,SDB,SDB,UpcomIndex,2357,DN,CT,Công ty Cổ phần Sông Đà 207,Sông Đà 207
1123,SDC,SDC,HNXIndex,2791,DN,CT,Công ty Cổ phần Tư vấn Sông Đà,Tư vấn Sông Đà
1124,SDD,SDD,UpcomIndex,2357,DN,CT,Công ty Cổ phần Đầu tư và Xây lắp Sông Đà,Xây lắp Sông Đà
1125,SDG,SDG,HNXIndex,2723,DN,CT,Công ty Cổ phần Sadico Cần Thơ,Sadico Cần Thơ
1126,SDJ,SDJ,UpcomIndex,2353,DN,CT,Công ty Cổ phần Sông Đà 25,Sông Đà 25
1127,SDK,SDK,UpcomIndex,2757,DN,CT,Công ty Cổ phần Cơ khí Luyện Kim,Cơ khí Luyện Kim
1128,SDN,SDN,HNXIndex,2353,DN,CT,Công ty Cổ phần Sơn Đồng Nai,Sơn Đồng Nai
1129,SDP,SDP,UpcomIndex,2353,DN,CT,Công ty Cổ phần SDP,Công ty Cổ phần SDP
1130,SDSEC,XLV,UpcomIndex,2357,DN,CT,Công ty Cổ phần Xây lắp và Dịch vụ Sông Đà,XL và DV Sông Đà
1131,SDT,SDT,UpcomIndex,2357,DN,CT,Công ty Cổ phần Sông Đà 10,Sông Đà 10
1132,SDU,SDU,HNXIndex,2357,DN,CT,Công ty Cổ phần Đầu tư Xây dựng và Phát triển Đô thị Sông Đà,Đô thị Sông Đà
1133,SDV,SDV,UpcomIndex,2799,DN,CT,Công ty Cổ phần Dịch vụ Sonadezi,Dịch vụ Sonadezi
1134,SDX,SDX,UpcomIndex,2357,DN,CT,Công ty Cổ phần Phòng cháy chữa cháy và Đầu tư Xây dựng Sông Đà,PCCC và Đầu tư XD Sông Đà
1135,SDY,SDY,UpcomIndex,2353,DN,CT,Công ty Cổ phần Xi măng Sông Đà Yaly,Xi măng Sông Đà Yaly
1136,SEAB,SSB,VNINDEX,8355,DN,NH,Ngân hàng Thương mại Cổ phần Đông Nam Á,SeABank
1137,SEAPRODEX,SEA,UpcomIndex,3573,DN,CT,Tổng Công ty Thủy sản Việt Nam - Công ty Cổ phần,SEAPRODEX
1138,SEAS,SPV,UpcomIndex,3573,DN,CT,Công ty Cổ phần Thủy Đặc Sản,Thủy đặc sản
1139,SEB,SEB,HNXIndex,7535,DN,CT,Công ty Cổ phần Đầu tư và Phát triển Điện Miền Trung,Điện miền Trung
1140,SED,SED,HNXIndex,5557,DN,CT,Công ty Cổ phần Đầu tư và Phát triển Giáo dục Phương Nam,Phát triển GD Phương Nam
1141,SEP,SEP,UpcomIndex,1353,DN,CT,Công ty Cổ phần Tổng Công ty Thương mại Quảng Trị,Thương mại Quảng Trị
1142,SFC,SFC,VNINDEX,7573,DN,CT,Công ty Cổ phần Nhiên liệu Sài Gòn,Nhiên liệu Sài Gòn
1143,SFG,SFG,VNINDEX,1357,DN,CT,Công ty Cổ phần Phân bón Miền Nam,Phân bón Miền Nam
1144,SFI,SFI,VNINDEX,2773,DN,CT,Công ty Cổ phần Đại lý Vận tải SAFI,Vận tải SAFI
1145,SFN,SFN,HNXIndex,2797,DN,CT,Công ty Cổ phần Dệt lưới Sài Gòn,Dệt lưới Sài Gòn
1146,SGB,SGB,UpcomIndex,8355,DN,NH,Ngân hàng Thương mại Cổ phần Sài Gòn Công thương,Sài Gòn Công thương
1147,SGBTB,SBB,UpcomIndex,3533,DN,CT,Công ty cổ phần Tập đoàn Bia Sài Gòn Bình Tây,Bia Sài Gòn Bình Tây
1148,SGBUS,BSG,UpcomIndex,5759,DN,CT,Công ty Cổ phần Xe khách Sài Gòn,Xe khách Sài Gòn
1149,SGC,SGC,HNXIndex,3577,DN,CT,Công ty Cổ phần Xuất nhập khẩu Sa Giang,Bánh phồng tôm Sa Giang
1150,SGD,SGD,HNXIndex,5557,DN,CT,Công ty Cổ phần Sách Giáo dục tại Thành phố Hồ Chí Minh,Sách GD TP.HCM
1151,SGH,SGH,HNXIndex,5753,DN,CT,Công ty Cổ phần Khách sạn Sài Gòn,Khách sạn Sài Gòn
1152,SGPLAS,NSG,UpcomIndex,1353,DN,CT,Công ty Cổ phần Nhựa Sài Gòn,Nhựa Sài Gòn
1153,SGR,SGR,VNINDEX,8633,DN,CT,Công ty Cổ phần Tổng Công ty Cổ phần Địa ốc Sài Gòn,Địa ốc Sài Gòn
1154,SGRAIL,SRT,UpcomIndex,5759,DN,CT,Công ty Cổ phần Vận tải Đường sắt Sài Gòn,Vận tải Đường sắt Sài Gòn
1155,SGS,SGS,UpcomIndex,2773,DN,CT,Công ty Cổ phần Vận tải biển Sài Gòn,Vận tải biển Sài Gòn
1156,SGT,SGT,VNINDEX,9535,DN,CT,Công ty Cổ phần Công nghệ Viễn thông Sài Gòn,Sài Gòn Telecom
1157,SGVRG,SIP,VNINDEX,8633,DN,CT,Công ty Cổ phần Đầu tư Sài Gòn VRG,Đầu tư Sài Gòn VRG
1158,SGYT,TPS,UpcomIndex,5759,DN,CT,Công ty Cổ phần Bến bãi vận tải Sài Gòn,Bến bãi vận tải Sài Gòn
1159,SHA,SHA,VNINDEX,1757,DN,CT,Công ty Cổ phần Sơn Hà Sài Gòn,Sơn Hà Sài Gòn
1160,SHAL,NSH,HNXIndex,1753,DN,CT,Công ty Cổ phần Tập đoàn Nhôm Sông Hồng Shalumi,Nhôm Sông Hồng
1161,SHB,SHB,VNINDEX,8355,DN,NH,Ngân hàng Thương mại Cổ phần Sài Gòn – Hà Nội,SHB
1162,SHC,SHC,UpcomIndex,2773,DN,CT,Công ty Cổ phần Hàng hải Sài Gòn,Hàng hải Sài Gòn
1163,SHG,SHG,UpcomIndex,2357,DN,CT,Tổng Công ty Cổ phần Sông Hồng,Tổng Công ty Sông Hồng
1164,SHGC,MSH,VNINDEX,3763,DN,CT,Công ty Cổ phần May Sông Hồng,May Sông Hồng
1165,SHI,SHI,VNINDEX,1757,DN,CT,Công ty Cổ phần Quốc tế Sơn Hà,Quốc tế Sơn Hà
1166,SHN,SHN,HNXIndex,1771,DN,CT,Công ty Cổ phần Đầu tư Tổng hợp Hà Nội,Đầu tư Tổng hợp Hà Nội
1167,SHP,SHP,VNINDEX,7535,DN,CT,Công ty Cổ phần Thủy điện Miền Nam,Thủy điện Miền Nam
1168,SHS,SHS,HNXIndex,8777,DN,CK,Công ty Cổ phần Chứng khoán Sài Gòn - Hà Nội,Chứng khoán SG - HN
1169,SIAMB,SBV,VNINDEX,5379,DN,CT,Công ty Cổ phần Siam Brothers Việt Nam,Siam Brothers Việt Nam
1170,SIDC,SZC,VNINDEX,8633,DN,CT,Công ty Cổ phần Sonadezi Châu Đức,Sonadezi Châu Đức
1171,SII,SII,UpcomIndex,7577,DN,CT,Công ty Cổ phần Hạ tầng Nước Sài Gòn,Hạ tầng Nước Sài Gòn
1172,SIVICO,SIV,UpcomIndex,1357,DN,CT,Công ty Cổ phần SIVICO,SIVICO
1173,SJ1,SJ1,HNXIndex,3573,DN,CT,Công ty Cổ phần Nông nghiệp Hùng Hậu,Nông nghiệp Hùng Hậu
1174,SJC,SJC,UpcomIndex,2357,DN,CT,Công ty Cổ phần Sông Đà 1.01,Sông Đà 1.01
1175,SJD,SJD,VNINDEX,7535,DN,CT,Công ty Cổ phần Thủy điện Cần Đơn,Thủy điện Cần Đơn
1176,SJE,SJE,HNXIndex,2357,DN,CT,Công ty Cổ phần Sông Đà 11,Sông Đà 11
1177,SJF,SJF,VNINDEX,1357,DN,CT,Công ty Cổ phần Đầu tư Sao Thái Dương,Đầu tư Sao Thái Dương
1178,SJM,SJM,UpcomIndex,2357,DN,CT,Công ty Cổ phần Sông Đà 19,Sông Đà 19
1179,SJS,SJS,VNINDEX,8633,DN,CT,Công ty Cổ phần SJ Group,SJ Group
1180,SKG,SKG,VNINDEX,5759,DN,CT,Công ty Cổ phần Tàu Cao tốc Superdong - Kiên Giang,Tàu Cao tốc Superdong
1181,SKN,SKN,UpcomIndex,3537,DN,CT,Công ty Cổ phần Nước giải khát Sanna Khánh Hòa,NGK Sanna Khánh Hòa
1182,SLS,SLS,HNXIndex,3577,DN,CT,Công ty Cổ phần Mía đường Sơn La,Mía đường Sơn La
1183,SMA,SMA,VNINDEX,7535,DN,CT,Công ty Cổ phần Thiết bị Phụ tùng Sài Gòn,Thiết bị Phụ tùng Sài Gòn
1184,SMB,SMB,VNINDEX,3533,DN,CT,Công ty Cổ phần Bia Sài Gòn - Miền Trung,Bia Sài Gòn - Miền Trung
1185,SMC,SMC,VNINDEX,1757,DN,CT,Công ty Cổ phần Đầu tư Thương mại SMC,Đầu tư Thương mại SMC
1186,SMT,SMT,HNXIndex,9578,DN,CT,Công ty Cổ phần SAMETEL,SAMETEL
1187,SNC,SNC,UpcomIndex,3573,DN,CT,Công ty Cổ phần Xuất nhập khẩu Thủy sản Năm Căn,Thủy sản Năm Căn
1188,SOBEE,SMN,HNXIndex,5557,DN,CT,Công ty Cổ phần Sách và thiết bị giáo dục Miền Nam,Sách và thiết bị GD miền Nam
1189,SODIC,SIG,UpcomIndex,2357,DN,CT,Công ty Cổ phần Đầu tư và Thương mại Sông Đà,Đầu tư và Thương mại Sông Đà
1190,SONA,SNZ,UpcomIndex,2357,DN,CT,Tổng Công ty Cổ phần Phát triển Khu Công nghiệp,SONADEZI
1191,SONADEZIGD,SZG,UpcomIndex,8633,DN,CT,Công ty Cổ phần Sonadezi Giang Điền,Sonadezi Giang Điền
1192,SONGDA,SJG,UpcomIndex,2357,DN,CT,Tổng Công ty Sông Đà,Tổng Công ty Sông Đà
1193,SONHADRE,SHE,HNXIndex,3722,DN,CT,Công ty Cổ phần Phát triển Năng Lượng Sơn Hà,PT Năng Lượng Sơn Hà
1194,SORUCO,SBR,UpcomIndex,1353,DN,CT,Công ty Cổ phần Cao su Sông Bé,Cao su Sông Bé
1195,SOWASUCO,NSL,UpcomIndex,7577,DN,CT,Công ty Cổ phần Cấp nước Sơn La,Cấp nước Sơn La
1196,SPB,SPB,UpcomIndex,3763,DN,CT,Công ty Cổ phần Sợi Phú Bài,Sợi Phú Bài
1197,SPC,SPC,HNXIndex,1357,DN,CT,Công ty Cổ phần Bảo vệ Thực vật Sài Gòn,BV Thực vật Sài Gòn
1198,SPD,SPD,UpcomIndex,3573,DN,CT,Công ty Cổ phần Xuất nhập khẩu Thủy sản Miền Trung,Thủy sản Miền Trung
1199,SPH,SPH,UpcomIndex,3573,DN,CT,Công ty Cổ phần Xuất Nhập khẩu Thủy sản Hà Nội,XNK Thủy sản Hà Nội
1200,SPH2,SP2,UpcomIndex,7535,DN,CT,Công ty Cổ phần Thủy điện Sử Pán 2,Thủy điện Sử Pán 2
1201,SPI,SPI,HNXIndex,1775,DN,CT,Công ty Cổ phần Spiral Galaxy,Spiral Galaxy
1202,SPM,SPM,VNINDEX,4577,DN,CT,Công ty Cổ phần S.P.M,S.P.M CORP
1203,SPMI,ISH,UpcomIndex,7535,DN,CT,Công ty Cổ phần Thủy điện Srok Phu Miêng IDICO,Thủy điện Srok Phu Miêng
1204,SQC,SQC,UpcomIndex,1775,DN,CT,Công ty Cổ phần Khoáng sản Sài Gòn - Quy Nhơn,Khoáng sản SG-Quy Nhơn
1205,SRA,SRA,HNXIndex,9537,DN,CT,Công ty Cổ phần SARA Việt Nam,SARA Việt Nam
1206,SRB,SRB,UpcomIndex,9537,DN,CT,Công ty Cổ phần Tập đoàn Sara,SARA
1207,SRC,SRC,VNINDEX,3357,DN,CT,Công ty Cổ phần Cao su Sao Vàng,Cao su Sao Vàng
1208,SRF,SRF,VNINDEX,2757,DN,CT,Công ty Cổ phần Searefico,SEAREFICO
1209,SRTS,TSG,UpcomIndex,2777,DN,CT,Công ty Cổ phần Thông tin Tín hiệu Đường sắt Sài Gòn,TTTH Đường sắt Sài Gòn
1210,SS4A,S4A,VNINDEX,7535,DN,CT,Công ty Cổ phần Thủy điện Sê San 4A,Thủy điện Sê San 4A
1211,SSC,SSC,VNINDEX,3573,DN,CT,Công ty Cổ phần Giống cây trồng Miền Nam,Giống cây trồng Miền Nam
1212,SSF,SSF,UpcomIndex,3765,DN,CT,Công ty Cổ phần Giáo dục G Sài Gòn,Giáo dục G Sài Gòn
1213,SSG,SSG,UpcomIndex,2773,DN,CT,Công ty Cổ phần Vận tải Biển Hải Âu,Vận tải Biển Hải Âu
1214,SSI,SSI,VNINDEX,8777,DN,CK,Công ty Cổ phần Chứng khoán SSI,Chứng khoán SSI
1215,SSM,SSM,HNXIndex,1757,DN,CT,Công ty Cổ phần Chế tạo kết cấu thép VNECO.SSM,Kết cấu Thép VNECO
1216,SSN,SSN,UpcomIndex,3573,DN,CT,Công ty Cổ phần Xuất nhập khẩu Thủy sản Sài Gòn,Thủy sản Sài Gòn
1217,ST8,ST8,VNINDEX,9574,DN,CT,Công ty Cổ phần Đầu tư Phát triển ST8,Đầu tư Phát triển ST8
1218,STB,STB,VNINDEX,8355,DN,NH,Ngân hàng Thương mại Cổ phần Sài Gòn Thương Tín,Sacombank
1219,STC,STC,HNXIndex,5557,DN,CT,Công ty Cổ phần Sách và Thiết bị trường học Thành phố Hồ Chí Minh,Sách và Thiết bị trường học Tp Hồ Chí Minh
1220,STG,STG,VNINDEX,2777,DN,CT,Công ty Cổ phần Kho Vận Miền Nam,Kho Vận Miền Nam
1221,STL,STL,UpcomIndex,8633,DN,CT,Công ty Cổ phần Sông Đà - Thăng Long,Sông Đà - Thăng Long
1222,STP,STP,HNXIndex,2723,DN,CT,Công ty Cổ phần Công nghiệp Thương mại Sông Đà,CN Thương Mại Sông Đà
1223,STS,STS,UpcomIndex,2779,DN,CT,Công ty Cổ phần Dịch vụ vận tải Sài Gòn,Dịch vụ vận tải Sài Gòn
